Key,English,German
CLIENT_HELP_INC_000616,Duel,Duell
CLIENT_HELP_INC_000617,A duel is a battle between 2 players. This is different from PK. It is called PvP (Player Vs Player) which can only start when 2 players agree to a duel. A duel has no penalties associated with it.,Es ist ein Kampf zwischen 2 Spielern. Es ist anders als PK. Es wird PvP (Spieler gegen Spieler) genannt und funktioniert nur im Einverständnis beider Spieler in der Duell Zone. Bei einem Duell gibt es auch keine Strafe wie bei einem PK.
CLIENT_HELP_INC_000618,Fame,Ruhm
CLIENT_HELP_INC_000619,You will gain the fame if you keep winning duels. You will also gain  different titles as well.,Du erhältst Ruhmespunkte indem du Duelle gewinnst. Du erhältst dadurch auch einen anderen Titel.
CLIENT_HELP_INC_000620,Guild Combat Center,Gildenkriegzentrum
CLIENT_HELP_INC_000621,This place is for applying and running guild sieges and 1 on 1 guild sieges. Only available on the 1st sub server.,Dieser Platz ist für die Anmeldung und den Ablauf von Gildenkriegen und 1 vs. 1 Gildenkrieg. Nur auf dem 1. Subserver verfügbar.
CLIENT_HELP_INC_000622,Other inquiries,Andere Fragen
CLIENT_HELP_INC_000623,Please visit the official homepage: $WEBSITE$ for more inquiries. Have a nice day.,Bitte besuche hierfür die offizielle Webseite. $WEBSITE$ Einen angenehmen Tag noch.
CLIENT_HELP_INC_000624,Beauty shop,Schönheits-Salon
CLIENT_HELP_INC_000625,You can change your hair style and color. The price varies based on the color and style you choose.,In diesem Salon kann man das Aussehen seines Charakters verändern. Man kann zwischen verschiedenen Frisuren und Haarfarben wählen. Dies ermöglicht es dir deinen Charakter einzigartig zu machen.
CLIENT_HELP_INC_000626,Private Shop,Shop
CLIENT_HELP_INC_000627,Items can be conveniently presented for sale to through this option. You can set the quantity and the price.,Der Spieler kann seine Gegenstände damit zur Schau stellen und so zum Verkauf anbieten. Der Spieler kann selbst über Preis und Menge der zu verkaufenden Ware entscheiden.
CLIENT_HELP_INC_000628,"Open the Start menu, select Personal Shop, and the Personal Shop window will appear.",Das Shop-Fenster öffnet sich neben deinem Inventar wenn du die Taste R drückst.
CLIENT_HELP_INC_000629,Drag the items you wish to sell from your inventory and drop them into the Personal Shop window.,Ziehe die gewünschten Gegenstände mit gedrückter Maustaste und lege sie im Shop ab.
CLIENT_HELP_INC_000630,"After dragging the item into the window, you can set the price for the item, and the quantity you wish to sell.","Bestimme die Menge und den Preis, jedes Gegenstandes und setze einen Namen für deinen Shop ein. Dann drücke auf OK und dein Shop wird eröffnet."
CLIENT_HELP_INC_000631,"Put a name in the Shop Name Window, and press OK. You can start selling items after that.","Herzlichen Glückwunsch, du kannst jetzt deine Sachen verkaufen!"
CLIENT_HELP_INC_000632,Creating a Guild,Erstellen einer Gilde
CLIENT_HELP_INC_000633,"There are some basic requirements to creating a Guild. You will need a party of three players all at least level 40, then you have to complete a quest through the Public office NPC Helena in SM. Once finished you and your party members will become a guild.","Dies ist verfügbar, wenn du Level 40 erreicht hast und bei Helena in Saint Morning die Quest abgeschlossen hast. Deine Partymitglieder werden dann zu Gildenmitgliedern."
CLIENT_HELP_INC_000634,Raising the Guild Level,Führen einer Gilde
CLIENT_HELP_INC_000635,"Guild Members area able to contribute items and Penya towards raising the guild level. To contribute items, simply press the Support Button inside of the Guild Storage. Raising the Guild Level will open up various options to the Guild to help it grow and distinguish itself.","Gildenmitglieder können Gegenstände und Penya spenden, um die Gildenstufe zu erhöhen. Um Gegenstände zu spenden, drückst du einfach auf ""Support"" im Gildenlager. Das Anheben des Gildenlevels ermöglicht der Gilde mehrere Optionen, mit denen sie wachsen und sich auszeichnen kann."
CLIENT_HELP_INC_000636,Joining a Guild,Einer Gilde beitreten
CLIENT_HELP_INC_000637,Initially only a Guild Master has the authority to invite Guild members. But a Guild Master can give authority to any Guildie to recruit other members to his Guild.,"In erster Linie hat nur der Gildenmeister das Recht, Spieler in die Gilde einzuladen. Allerdings kann er das Recht zum Einladen anderer Spieler, an Mitglieder der Gilde, verteilen."
CLIENT_HELP_INC_000638,Disbanding a Guild,Eine Gilde auflösen
CLIENT_HELP_INC_000639,"The Guild Master can disband the Guild by pressing the DISMISS button on the Guild Menu. Once the Guild is dismissed, it takes 2 days before Members can create or join a new Guild.",Der Gildenmeister kann die Gilde auflösen indem er den Knopf Auflösen im Gildenmenu drückt. Für die ersten 7 Tage wird die Gilde als inaktiv gesehen. Am siebten Tag wird die Gilde gelöscht. Der Gildenmeister kann dann 3 Tage später wieder eine neue Gilde eröffnen.
CLIENT_HELP_INC_000640,Managing Guild Members,Verwaltung der Gildenmitglieder
CLIENT_HELP_INC_000641,"The Guild Master can manage his Guild from the Guild Menu. He can set things such as promotions, demotions, nicknames, kicking from Guild, etc.","Der Gildenmeister kann seine Gilde über das Gildenmenü verwalten. Er kann Dinge wie Beförderungen, Degradierungen, Spitznamen, Ausschluss aus der Gilde, etc. festlegen."
CLIENT_HELP_INC_000642,Managing Guild Ranks,Verwalten der Gildenränge
CLIENT_HELP_INC_000643,"The Guild Master can manage Guild Ranks in the Guild Menu. He can set the authority of the title, degree, admission, access to items and monthly payment.","Du kannst die Titel der Mitglieder in der Mitgliederübersicht verwalten. In den Ränken kannst du einstellen, welche Rechte jeder Rang hat, wie viel Geld er erhält und auch die Zugriffsrechte auf die Gildenbank."
CLIENT_HELP_INC_000644,Announcement,Ankündigung
CLIENT_HELP_INC_000645,Guild Masters can make an announcement by clicking the Notice button on the Information Tab in the Guild Menu. Either a new message can be made of the old one can simply be modified.,"Gildenmeister können eine Ankündigung machen, indem sie auf ""Notiz"" unter ""Informationen"" im Gildenmenü klicken. Es kann entweder eine neue Nachricht verfasst oder die alte Nachricht geändert werden."
CLIENT_HELP_INC_000646,Guild Logo,Das Gildenemblem
CLIENT_HELP_INC_000647,"The Guild Logo is the symbol or emblem of the Guild. This can be chosen only once and only by the Guild Master. To use this function, select the Logo button in the Guild Menu.",Das Gildenemblem ist das Erkennungszeichen einer Gilde. Dies kann nur einmal vom Gildenmeister entschieden werden. Benutze diese Funktion um ein Emblem in den Gildeninformationen zu wählen.
CLIENT_HELP_INC_000648,Guild Storage,Gildenlagerhaus
CLIENT_HELP_INC_000649,You can use the Guild Storage only on the 1st Channel of each Server. Anyone can deposit items and Penya into the Guild Storage but only authorized Guild Members can withdraw items and Penya.,"Das Gildenlager kann nur auf dem 1. Channel des Servers genutzt werden. Jeder kann Gegenstände und Penya in das Gildenlager einzahlen, aber nur befugte Gildenmitglieder können Gegenstände und Penya entnehmen."
CLIENT_HELP_INC_000650,Info-Pang,Info-Pang
CLIENT_HELP_INC_000651,You may have noticed when you first logged into the game that you were greeted by the Info-Pang in the lower right corner of your screen. This section briefly explains the Info-Pang and how to use him.,"Der Info-Pang zeigt alle benötigten Informationen an, die der Spieler bei seinem derzeitigen Level benötigt."
CLIENT_HELP_INC_000652,What is it?,Einblenden
CLIENT_HELP_INC_000653,"The Info-Pang will guide you through all of the basics including controls, hotkeys, menus, and even some game functions. Once you have completed a section, you can always access it if you need to review it. Simply right click on the Info-Pang and select Check the List.",Du kannst den Info-Pang im in den Optionen ein und ausschalten.
CLIENT_HELP_INC_000654,Access the Info-Pang,Ausblenden
CLIENT_HELP_INC_000655,"The Info-Pang will be activated by default when you log into the game. If you would like to turn the Info-Pang off, Right Click on the Info-Pang and select Hide. If later you would like to recall the Info-Pang you can do that by accessing the Start Menu, selecting Helper, and then selecting Info-Pang.","Um Info-Pang auszublenden, klicke einfach mit der rechten Maustaste auf Info-Pang und wähle die Option Ausblenden."
CLIENT_HELP_INC_000656,Duel among users,Duell
CLIENT_HELP_INC_000657,This is a duel between 2 players.,"Es bedeutet, das zwei Spieler gegeneinander antreten. Es gibt keine Strafe, aber der Ruhm und die Punkte verändern sich."
CLIENT_HELP_INC_000658,PvP,PvP
CLIENT_HELP_INC_000659,It means a fight between characters by mutual agreement. Affects PVP fame and PVP point.,"Es bedeutet, dass ein Kampf in beiderseitigem Einvernehmen zwischen zwei Charakteren stattfindet. Der PvP Ruhm beeinflusst die PvP Punkte."
CLIENT_HELP_INC_000660,Asking for PvP,PVP erfragen
CLIENT_HELP_INC_000661,"If you right-click with ALT key on the player whom you want to have duel with, you can have a duel with the player in case of that the user accepts that.","Wenn du auf einen anderen Spieler einen Rechtsklick machst und dabei die ALT Taste drückst, dann kannst du dich mit ihm duellieren. Vorausgesetzt, der Spieler akzepziert deine Herausforderung."
CLIENT_HELP_INC_000662,"In case of that you are the leader of your troupe and the clicked one is another leader of other troupe, you can have a group duel, if the other lead accept it.","Bist du der Anführer einer Party und das angeklickte Ziel ebenfalls ein Anführer einer Party, könnt ihr ein Partyduell führen."
CLIENT_HELP_INC_000663,The result of PVP and Fame,Das Ergebnis von PVP und Ruhm
CLIENT_HELP_INC_000664,PVP fame and PVP point change according to PvP record.,PvP Ruhm und PvP Punkte ändern sich bezogen auf deine PvP Duelle.
CLIENT_HELP_INC_000665,placholder 49,placholder 49
CLIENT_HELP_INC_000666,placholder 50,placholder 50
CLIENT_HELP_INC_000667,placholder 51,placholder 51
CLIENT_HELP_INC_000668,placholder 52,placholder 52
CLIENT_HELP_INC_000669,placholder 53,placholder 53
CLIENT_HELP_INC_000670,placholder 54,placholder 54
CLIENT_HELP_INC_000671,placholder 55,placholder 55
CLIENT_HELP_INC_000672,placholder 56,placholder 56
CLIENT_HELP_INC_000673,placholder 57,placholder 57
CLIENT_HELP_INC_000674,placholder 58,placholder 58
CLIENT_HELP_INC_000675,placholder 59,placholder 59
CLIENT_HELP_INC_000676,placholder 60,placholder 60
CLIENT_HELP_INC_000677,placholder 61,placholder 61
CLIENT_HELP_INC_000678,placholder 62,placholder 62
CLIENT_HELP_INC_000679,placholder 63,placholder 63
CLIENT_HELP_INC_000680,placholder 64,placholder 64
CLIENT_HELP_INC_000681,placholder 65,placholder 65
CLIENT_HELP_INC_000682,placholder 66,placholder 66
CLIENT_HELP_INC_000683,Server,Klassifizierte Server
CLIENT_HELP_INC_000684,Guild bank and Guild sieges are available only at the 1st sub server of each server set.,Die Gildenbank und der Gildenkrieg sind nur auf Channel 1 eines jeden Servers verfügbar.
CLIENT_HELP_INC_000685,placholder 67,placholder 67
CLIENT_HELP_INC_000686,placholder 68,placholder 68
CLIENT_HELP_INC_000687,placholder 69,placholder 69
CLIENT_HELP_INC_000688,placholder 70,placholder 70
CLIENT_HELP_INC_000689,placholder 71,placholder 71
CLIENT_HELP_INC_000690,placholder 72,placholder 72
CLIENT_HELP_INC_000691,placholder 73,placholder 73
CLIENT_HELP_INC_000692,placholder 74,placholder 74
CLIENT_HELP_INC_000693,placholder 75,placholder 75
CLIENT_HELP_INC_000694,placholder 76,placholder 76
CLIENT_HELP_INC_000695,placholder 77,placholder 77
CLIENT_HELP_INC_000696,placholder 78,placholder 78
CLIENT_HELP_INC_000697,placholder 79,placholder 79
CLIENT_HELP_INC_000698,placholder 80,placholder 80
CLIENT_HELP_INC_000699,placholder 81,placholder 81
CLIENT_HELP_INC_000700,placholder 82,placholder 82
CLIENT_HELP_INC_000701,placholder 83,placholder 83
CLIENT_HELP_INC_000702,placholder 84,placholder 84
CLIENT_HELP_INC_000703,placholder 85,placholder 85
CLIENT_HELP_INC_100000,Achievements,Errungenschaften
CLIENT_HELP_INC_100001,"There are many kinds of missions: Daily Rewards, Time-Limited Events, Account Shared Achievements, etc. Complete them and you will receive various rewards such as Items, Custom Title, Attack Power Bonus, Penya or Bonus fCoins!","Es gibt viele Arten von Aufgaben: Tägliche Belohnungen, zeitlich begrenzte Events, Accountweite Errungenschaften, etc. Vervollständige sie und du wirst verschiedenste Belohnungen, wie Gegenstände, Titel, Angriffsboni, Penya, oder Bonus fCoins erhalten."
CLIENT_HELP_INC_100002,Flyff Pass,Flyff Pass
CLIENT_HELP_INC_100003,"Complete daily, weekly and season missions to receive rewards!\n\nDon't forget to claim your rewards before the end of the Flyff Pass season.\n\nPoints earned through the Season missions are not included in the weekly limit.","Erfülle tägliche, wöchentliche und saisonale Aufgaben, um Belohnungen zu erhalten!\n\nVergiss nicht, deine Belohnungen abzuholen, bevor die Battle Pass Saison endet.\n\nPunkte, für erfüllte Aufgaben aus der Kategorie Saison, werden nicht wöchentlich limitiert."
CLIENT_HELP_INC_100004,Equipment Switch,Ausrüstungs-Wechsel
CLIENT_HELP_INC_100005,"Create equipment presets, allowing you to have your sets, weapons, and accessories readily available. With a simple shortcut, you can effortlessly equip them without any hassle.","Erstelle Ausrüstungsvorlagen, mit denen du deine Sets, Waffen und Zubehörteile immer griffbereit hast. Mit einer einfachen Tastenkombination kannst du sie mühelos ausrüsten, ohne dass du etwas tun musst."
CLIENT_HELP_INC_100006,Create ultimate weapon,Ultimative Waffe herstellen
CLIENT_HELP_INC_100007,Kalgas Assault Revival,Kalgas erneuter Angriff
CLIENT_HELP_INC_100008,"In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20).","Beim Kalgas-Angriff dauert jede Wiederbelebung nach dem Tod eine gewisse Zeit, wobei sich die Wartezeit mit jeder weiteren Wiederbelebung erhöht (bis zu 1 Minute).\nDurch das Ausgeben von Kalgas-Münzen kannst du ohne Wartezeit wiederbelebt werden. Diese Gegenstände können im Cash-Shop gekauft werden.\nKalgas-Silbermünzen können nur einmal verwendet werden, während Kalgas-Goldmünzen unbegrenzt für Wiederbelebungen genutzt werden können.\n*Für die Nutzung von Kalgas-Goldmünzen wird mit jeder Verwendung eine steigende Menge benötigt (bis zu 20)."
CLIENT_HELP_INC_100009,Couple Menu,Partner Menü
CLIENT_HELP_INC_100010,"This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled.","Dieses Fenster verwaltet eure Partnerschaft. Hier kannst du Informationen über euren Partnerstatus einsehen und die für Paare verfügbaren Funktionen nutzen. Alle Funktionen können von beiden Partnern verwendet werden. Die täglichen Nutzungslimits für „Teleport“ und „Anfeuern“ werden jeden Tag um 00:00 Uhr zurückgesetzt. \n\nWenn du auf die Schaltfläche „Trennen“ klickst, sendest du deinem Partner eine Trennungsanfrage. Falls die Anfrage abgelehnt wird oder keine Antwort erfolgt, kannst du nach einer Abklingzeit die Trennung erneut mitteilen. Bitte beachte, dass bei einer Trennung der Partnerring, Jubiläumsgeschenke sowie alle Gegenstände im Lager gelöscht werden und alle partnerbezogenen Funktionen deaktiviert werden."
CLIENT_HELP_INC_100011,Life,Life
CLIENT_HELP_INC_100012,"This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time.","Dieses Fenster zeigt Informationen zu deinen Life-System Fähigkeiten und ermöglicht dir die Nutzung der zugehörigen Funktionen.\n\nKlicke unten auf „Als Experte festlegen“, um dich für einen bestimmten Zeitraum auf eine Fertigkeit zu spezialisieren. Dabei erhältst du einen Bonuseffekt für deinen gewählten Spezialisierungsbereich.\n\nBeachte, dass deine Spezialisierung nach der Festlegung für eine gewisse Zeit nicht geändert werden kann."
CLIENT_HELP_INC_100013,Fishing Menu,Fischermenü
CLIENT_HELP_INC_100014,"If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button.","Wenn du eine Angelrute und Köder besitzt, kannst du an jedem Gewässer in Madrigal angeln.\nBevor du mit dem Angeln beginnst, wähle den gewünschten Köder in deinem Inventar aus und registriere ihn im Popup-Fenster. Klicke anschließend auf „Start“, um mit dem Angeln zu beginnen.\nNachdem du deine Angel ausgeworfen hast, musst du auf einen Biss warten.\nSobald ein Fisch anbeißt, startet ein Minispiel, in dem du den Fisch fangen musst. Deine Fangchance steigt, wenn du die Bewegungsrichtung des Fisches richtig einschätzt.\nWenn du das Minispiel nicht innerhalb des Zeitlimits startest, gilt es als nicht gespielt.\nAm Ende des Minispiels wird angezeigt, ob du einen Fisch gefangen hast oder nicht.\nWährend du auf einen Biss wartest, kannst du das Minispiel überspringen, indem du „Minispiel überspringen“ aktivierst. Über die Schaltfläche „Angelstatus“ kannst du sehen, wie viel du bereits gefangen hast."
CLIENT_HELP_INC_100015,Pet Training,Pet Training
CLIENT_HELP_INC_100016,"You can train a Raised Pet that you've got in your inventory or in the house inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc","Du kannst ein aufgezogenes Haustier trainieren, das sich entweder in deinem Inventar oder im Hausinventar befindet. Jeder Betreuer-NPC hat unterschiedliche Fütterungszeiten und -intervalle.\n\nNachdem du das Haustier ausgewählt hast, das du dem Betreuer anvertrauen möchtest – entweder per Doppelklick oder Drag & Drop – klicke einfach auf „Fertig“, um das Training zu starten.\n\n#cffff0000Wenn du das Haustier wechselst, wird der nächste Fütterungszeitplan zurückgesetzt.#nc"
CLIENT_HELP_INC_100017,Housing Objects,Wohnobjekte
CLIENT_HELP_INC_100018,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.,"Wähle das gewünschte Dekorationsmodell aus und klicke auf ""Platzieren"". Folge dann den Anweisungen: \n\n- Linksklick zum Platzieren\n- Mausrad zum Drehen\n- Drücke das Mausrad und die linke/rechte Maustaste, um die Größe zu ändern."
CLIENT_HELP_INC_100019,Production,Herstellung
CLIENT_HELP_INC_100020,"You can proceed with production through this window. If you select a recipe from the filters, you will see information about that recipe and can only produce items that match the recipe.\nIf you don't select a recipe, you can try to produce with your own material combinations to discover hidden recipes.\nYou can earn Master’s Chips for random production and for Great Success.\nYou'll get better quality items when you make a Great Success","Über dieses Fenster kannst du Gegenstände herstellen. Wenn du ein Rezept über die Filter auswählst, werden Informationen dazu angezeigt und du kannst nur Gegenstände herstellen, die zu diesem Rezept passen.\nWenn du kein Rezept auswählst, kannst du mit eigenen Materialkombinationen experimentieren und dabei versteckte Rezepte entdecken.\nFür zufällige Herstellungsversuche und bei einem Großen Erfolg kannst du Meister-Chips erhalten.\nBei einem Großen Erfolg erhältst du Gegenstände mit besserer Qualität."
