Key,English,Traditional_Chinese
UI_QUEST_PARTY_SOLO,Going solo,單人進行
UI_QUEST_PARTY,Create party,創建劇團
UI_QUEST_PARTY_LEADER,Party Leader,劇團團長
UI_QUEST_PARTY_MEMBER,Non-Party Leader,非劇團團長
UI_QUEST_PARTY_NUM,Number of Party Members #b(%d %s %d)#nb,劇團成員數量 #b(%d %s %d)#nb
UI_QUEST_PARTY_LEADER_NUM,"Party Leader, Number of Party Members #b(%d %s %d)#nb",劇團團長、劇團成員數量 #b(%d %s %d)#nb
UI_QUEST_PARTY_MEMBER_NUM,"Non-Party Leader, Number of Party Members #b(%d %s %d)#nb",非劇團團長、劇團成員數量 #b(%d %s %d)#nb
UI_QUEST_GUILD_SOLO,Non-Guild Mode,非公會狀態
UI_QUEST_GUILD,Create Guild,創建公會
UI_QUEST_GUILD_LEADER,Guild Leader,公會會長
UI_QUEST_GUILD_MEMBER,Non-Guild Leader,非公會會長
UI_QUEST_GUILD_NUM,Number of Guild Members #b(%d %s %d)#nb,公會成員數量 #b(%d %s %d)#nb
UI_QUEST_GUILD_LEADER_NUM,"Guild Leader, Number of Guild Members #b(%d %s %d)#nb",公會會長、公會成員數量 #b(%d %s %d)#nb
UI_QUEST_GUILD_MEMBER_NUM,"Non-Guild Leader, Number of Guild Members #b(%d %s %d)#nb",非公會會長、公會成員數量 #b(%d %s %d)#nb
UI_QUEST_CHAOTIC1,You became a criminal.,你變成了罪犯。
UI_QUEST_CHAOTIC2,You have been acquitted of your crimes.,你的罪行已被赦免。
UI_QUEST_DIALOG,Chat with #cff78e12f%s#nc,和 #cff78e12f%s#nc 對話
UI_QUEST_DESTINATION,#bMeet #cff78e12f%s#nc#nb,#b去見 #cff78e12f%s#nc 吧#nb
UI_QUEST_CANCEL_CONFIRM,Are you going to cancel the quest?,您確定要取消任務嗎?
UI_CONFIRMATION,Confirmation,確認
UI_QUEST_DESTINATION_TITLE,Destination,目的地
UI_MSGBOX_INFO,Information,資訊
UI_OPTION_UIALPHA,Opacity,透明度
UI_QUESTGOAL,Quest Goal,任務目標
UI_GUILD_TAB_INFO,Info,資訊
UI_GUILD_TAB_MEMBER,Members,成員
UI_GUILD_TAB_GRADE,Titles,稱號
UI_GUILD_TAB_WAR,Guild Duel,公會決鬥
UI_GUILD_NAME,Name:,名稱：
UI_GUILD_NAME_BUTTON,Name,名稱
UI_GUILD_MASTER,Master:,會長：
UI_GUILD_EXP,Exp:,經驗值：
UI_GUILD_PENYA,Penya:,金幣：
UI_GUILD_LEVEL,Level:,等級：
UI_GUILD_MEMBER,Members:,成員：
UI_GUILD_DISCORD_TIP,Join the guild Discord server,加入公會的Discord。
UI_GUILD_LOGO,Logo:,徽章：
UI_GUILD_LOGO_BUTTON,Change Logo,徽章
UI_GUILD_NOTICE,Notice,公告
UI_GUILD_DISMISS,Dismiss,辭退
UI_GUILD_NOTICE_TIP,Set your guild's notice.,設定公會公告。
UI_GUILD_LOGO_TIP,Change your guild's logo.,更改公會徽章。
UI_GUILD_NAME_TIP,This establishes your guild's name. It can be done only once.,這將設定您的公會名稱，且只能設定一次。
UI_GUILD_DISMISS_TIP,"Disband your guild. Be careful, there's no going back!","解散您的公會。請小心，此操作無法復原！"
UI_GUILDNAME_ENTER,Enter Guild Name,輸入公會名稱
UI_GUILDNAME_TITLE,Guild Name Setup,設定公會名稱
UI_GUILDNOTICE_TITLE,Guild Notice Setup,公告設定
UI_GUILDNOTICESEARCH_TITLE,Guild Search Notice Setup,招募公告設定
UI_GUILDNOTICE_NEW,New,創建
UI_GUILDNOTICE_SAVE,Save,儲存
UI_GUILDNOTICE_NEW_TIP,Clear notice text,編輯新公告
UI_GUILDNOTICE_SAVE_TIP,Save notice,發送公告。公告內容將會以訊息與密語方式傳達給其他公會成員。
UI_GUILDLOGO_TITLE,Set Guild Logo,設定公會徽章
UI_GUILDDISMISS_TITLE,Disband Guild Confirmation,解散公會確認
UI_GUILDDISMISS_CONFIRM,"Do you want to disband the guild? Keep in mind that if your guild owns a house, you will lose ownership of the guild house as well.","您想解散公會嗎? 請注意，如果您的公會擁有公會船，您也將失去公會船的所有權。"
UI_GUILD_PAY,Salary,薪水
UI_GUILD_PAY_SETUP,Setup,設定
UI_GUILD_GRADE_MEMBER,Members,成員
UI_GUILD_POWERS,Powers,權力
UI_GUILD_POWER_TITLE,Title,稱號
UI_GUILD_POWER_RANK,Rank,排名
UI_GUILD_POWER_JOIN,Join,加入
UI_GUILD_POWER_ITEM,Item,物品
UI_GUILD_POWER_PENYA,Penya,金幣
UI_GUILD_POWER_SPECTATE,Spectate,觀戰
UI_GUILD_POWER_TIP,Apply Settings,套用設定
UI_GUILD_POWER_SAVE,Save,儲存
UI_GUILD_PAY_TIP,Set %s salary. (Paid automatically at 00:00),設定 %s 金幣(會在 00:00 自動支付)
UI_GUILDPAY_TITLE,Set Pay by Title,稱號薪水設定
UI_GUILDPAY_MESSAGE,How much would you like to set as the payment?,要將薪水設定為多少呢?
UI_GUILDPAY_AMOUNT,Amount,金額：
UI_GUILD_GRADE,Title,稱號
UI_GUILD_ALIAS,Nickname,暱稱
UI_GUILD_APPELATION_UP,Promote Member,成員升職
UI_GUILD_APPELATION_DOWN,Demote Member,成員降職
UI_GUILD_CLASS_UP,Class Up,等級提升
UI_GUILD_CLASS_DOWN,Class Down,等級下降
UI_GUILD_CREATE_ALIAS,Create Nickname,創建暱稱
UI_GUILD_LEAVE,Leave Guild,離開公會
UI_GUILD_TRANSFER_LEADER,Promote to Guild Master,晉升為公會會長
UI_GUILDALIAS_TITLE,Setup Guild Title,公會稱號設定
UI_GUILDALIAS_ENTER,Enter Title,輸入稱號
UI_GUILDINVITE_TITLE,Invite to Guild,邀請加入公會
UI_GUILDINVITE_QUESTION,%s invites you to join the guild %s. Do you accept?,%s 邀請您加入公會 %s，您同意嗎?
UI_GUILD_JOINQUESTION,%s wants to join your guild. Do you accept?,%s 想要加入您的公會，您同意請求嗎?
UI_GUILDBANK_TITLE,Guild Safebox,公會倉庫
UI_GUILDBANK_SUPPORT,Support,捐獻
UI_GUILDBANK_CLOAK,Cloak,斗篷
UI_GUILDBANK_ITEM,Item,物品
UI_GUILDMERIT_TITLE,Guild Contributing,公會貢獻
UI_GUILDMERIT_QUESTITEMS,Quest Items,捐獻戰利品
UI_GUILDMERIT_PENYA,Penya,金幣
UI_GUILDCOMBATBOARD_TITLE,Guild Siege Information,公會戰資訊
UI_GUILDBANKLOG_TITLE,Guild Bank Log,公會倉庫記錄
UI_GUILDBANKLOG_ADDITEM,Item Deposits,新增道具
UI_GUILDBANKLOG_REMOVEITEM,Item Withdrawals,移除道具
UI_GUILDBANKLOG_ADDGOLD,Penya Deposits,金幣進帳
UI_GUILDBANKLOG_REMOVEGOLD,Penya Withdrawals,支出金幣
UI_GUILDBANKLOG_ADDITEM_FORMAT,Add,新增
UI_GUILDBANKLOG_REMOVEITEM_FORMAT,Remove,移除
UI_GUILDBANKLOG_ADDGOLD_FORMAT,Deposit Penya,金幣進帳
UI_GUILDBANKLOG_REMOVEGOLD_FORMAT,Withdraw Penya,支出金幣
UI_MOVEPENYA_TITLE,Transfer Penya,移動金幣
UI_MOVEPENYA_QUESTION,How many do you want to move?,請問要移動多少錢?
UI_MOVEPENYA_INPUT,Penya:,金幣：
UI_GUILDRANK_TITLE_GUILD,Guild Ranking,公會排名
UI_GUILDRANK_TITLE_INFO,Other Ranking,其他排名
UI_GUILDRANK_TITLE_WAR,Guild Duel Ranking,公會戰排名
UI_GUILDRANK_TAB_WAR_WIN,Most Wins,最多勝戰
UI_GUILDRANK_TAB_WAR_LOSE,Most Losses,最多敗戰
UI_GUILDRANK_TAB_WAR_GIVEUP,Most Surrenders,最多投降
UI_GUILDRANK_TAB_INFO_LEVEL,Highest Avg. Member Level,成員平均最高等級
UI_GUILDRANK_TAB_INFO_PLAYTIME,Longest Playtime,上線時間最久
UI_GUILDRANK_TAB_GUILD_BEST,Best Guild,最佳公會
UI_GUILDRANK_TAB_GUILD_UNITED,Best Guild of Unity,最佳聯合公會
UI_GUILDRANK_TAB_GUILD_PENYA,Richest Guild,最富有公會
UI_GUILDRANK_RANKING,Rank,排名
UI_GUILDRANK_GUILDNAME,Guild Name,公會名稱
UI_GUILDRANK_LEADERNAME,Guild Master,會長名稱
UI_GUILDRANK_WINLOSE,Win / Lose,贏 / 輸
UI_GUILDRANK_AVGLEVEL,Average Level,平均等級
UI_GUILD_WAR_DECLARE,Duel,決鬥
UI_GUILD_WAR_PEACE,Peace,休戰
UI_GUILD_WAR_GIVEUP,Give Up,投降
UI_GUILD_WAR_NAME,Guild Name:,敵方公會名稱：
UI_GUILD_WAR_LOGO,Guild Logo:,敵方公會徽章：
UI_GUILD_WAR_WON,Won:,獲勝：
UI_GUILD_WAR_LOST,Lost:,戰敗：
UI_GUILD_WAR_GAVEUP,Gave Up:,投降：
UI_GUILD_WAR_TIMELEFT,Time Left:,剩餘時間：
UI_OPTION_THEME,Theme,主題
UI_HOME_PROLOGUE,Prologue,序章
UI_SKILL_PLUS_TIP,Upgrade Skill Level,提升技能等級
UI_SKILL_MAX_TIP,Maximize Skill Level,最高技能等級
UI_SKILL_MINUS_TIP,Downgrade Skill Level,降低技能等級
UI_SKILL_RESET,Reset,重新分配
UI_SKILL_RESET_TIP,Redistribute skill point (Skill Point used is unavailable.),重新分配技能點數
UI_SKILL_SAVE,Finish,套用
UI_SKILL_SAVE_TIP,Skill Point is distributed by pressing + or – button.,套用新的技能點數分配
UI_SKILL_POINTS,Skill Points,技能點數
UI_WARNING,Warning,警告
UI_SKILL_CONFIRM_QUESTION,Confirm changes to skill points?,確定要套用更改的技能點嗎?
UI_OPTION_VIBRATIONS,Vibrations,震動
UI_INVENTORY_SORT,Sort Item,整理背包
UI_ITEM_DURATION_TITLE,Item Duration,物品持續時間
UI_ITEM_DURATION_TIME_LEFT,Time Left,剩餘時間
UI_QUERY_EQUIP_TITLE,Equipment View,查看裝備
UI_OPTION_EQUIP_VIEW,Equipment View,查看裝備
UI_OPTION_DUEL_REQUESTS,Duel Requests,決鬥申請
UI_OPTION_DUEL_BETS,Duel Bets,決鬥賭注
UI_TRADE_TITLE,Trade,交易
UI_TRADE_PENYA,Penya,金幣
UI_DROP_FILTER_TITLE,Pick Up Pet,撿寵
UI_DROP_FILTER_SETTINGS,Pick Up item settings,撿取物品設定
UI_DROP_FILTER_CAT_EQUIPMENT,Equipment,裝備
UI_DROP_FILTER_0,Weapons,武器
UI_DROP_FILTER_1,Armor,防具
UI_DROP_FILTER_2,Accessories,飾品
UI_DROP_FILTER_3,Power Dice,能量骰子
UI_DROP_FILTER_4,Mineral,天然礦物
UI_DROP_FILTER_5,Element Card,元素卡片
UI_DROP_FILTER_6,Socket Card,穿洞卡片
UI_DROP_FILTER_7,Quest,任務
UI_DROP_FILTER_8,Booty,戰利品
UI_DROP_FILTER_CAT_MATERIAL,Material ,材料
UI_DROP_FILTER_9,Food,食物
UI_DROP_FILTER_10,FP Potion,FP藥水
UI_DROP_FILTER_11,Buff,Buff
UI_DROP_FILTER_12,Pet,寵物
UI_DROP_FILTER_13,Etc...,其它...
UI_DROP_FILTER_CAT_ETC,Etc,其它
UI_DROP_FILTER_14,Common,一般
UI_DROP_FILTER_15,Uncommon,罕見
UI_DROP_FILTER_16,Rare & Higher,稀有及以上
UI_DROP_FILTER_17,Uncommon & Higher,罕見及以上
UI_DROP_FILTER_19,MP Potion,MP藥水
UI_DROP_FILTER_APPLY,Apply,套用
UI_TOOLTIP_ITEMTIME,Time Left:,剩餘時間：
UI_TOOLTIP_USE,Use: %s,使用： %s
UI_TOOLTIP_PERMANENTTIME,No Time Limit,無時間限制
UI_TOOLTIP_COOLTIME,Waiting Time for reuse: %.2d:%.2d,剩餘冷卻時間： %.2d：%.2d
UI_RESURRECTION_TITLE,Resurrection Confirm,復活確認
UI_RESURRECTION_MESSAGE,Another player is trying to resurrect you (skill level %d). Do you want to be resurrected?,另一位玩家正試圖復活您 (技能等級 %d)，您想被復活嗎?
UI_TOOLTIP_EQUIPSET,Set Effect,套裝效果
UI_TOOLTIP_BLOCKRATE,Block,格擋
UI_OPTION_FIELDVIEW_AUTO,Auto,自動
UI_OPTION_FIELDVIEW_HIGH,High,高
UI_OPTION_FIELDVIEW_VERYHIGH,Very High,非常高
UI_OPTION_FIELDVIEW_MEDIUM,Medium,中
UI_OPTION_FIELDVIEW_LOW,Low,低
UI_OPTION_FIELDVIEW_VERYLOW,Very Low,最低
UI_OPTION_FIELDVIEW,View,視野距離
UI_OPTION_FIELDVIEW_EXTREME,Extreme,極致
UI_OPTION_COLORBLIND_1,Protanopia,紅色盲
UI_OPTION_COLORBLIND_2,Deuteranopia,綠色盲
UI_OPTION_COLORBLIND_3,Tritanopia,藍色盲
UI_OPTION_RENDERSCALE,Resolution,解析度
UI_OPTION_FOV,FoV,視野範圍
UI_OPTION_FOV_TIP,Field of View,視野範圍
UI_OPTION_ADVANCEDSFX,Special Effects,特效
UI_INFO_PANG_TUTORIAL,Tutorial,教學
UI_INFO_PANG_NEXT,Next,下一個
UI_INFO_PANG_DONE,Done,完成
UI_INFO_PANG_GOTIT,Got it,瞭解了
UI_INFO_PANG_CHECKTHELIST,Check the List,查看清單
UI_TUTORIAL_LIST_TITLE,Tutorial,教學
UI_DROP_ITEM_CONFIRM,Drop this item?,確定要丟棄這個物品嗎?
UI_PRIVATE_SHOP_NAME,Shop Name,商店名稱
UI_PRIVATE_SHOP_LIST,Sale List,販賣清單
UI_PRIVATE_SHOP_RESET,Reset,重新分配
UI_PRIVATE_SHOP_CHAT,Chat,聊天
UI_PRIVATE_SHOP_SELL_TITLE,Sell Item Registration,登錄要販賣的物品
UI_PRIVATE_SHOP_QUANTITY,Quantity,數量
UI_PRIVATE_SHOP_UNIT_PRICE,Unit price,單價
UI_PRIVATE_SHOP_OPEN,Will you open your shop?,要開始販賣道具嗎?
UI_PRIVATE_SHOP_CLOSE,Will you close your shop?,要結束販賣道具嗎?
UI_PERSONAL_SHOP_TITLE,%s's Private Shop,%s的個人商店
UI_PRIVATE_SHOP_BUY_TITLE,Purchase Item,購買物品
UI_PRIVATE_SHOP_BUY,Purchase,購買
UI_PRIVATE_SHOP_TOTAL_COST,Total Cost,購買總額
UI_PERSONAL_SHOP_CHAT_TITLE,Private Shop Chat,聊天室
UI_PERSONAL_SHOP_CHAT_USER,User,使用者
UI_PERSONAL_SHOP_CHAT_MESSAGE,Message,訊息
UI_PERSONAL_SHOP_CHAT_INPUT,Input,輸入
UI_PERSONAL_SHOP_CHAT_DIALOG,Chat,對話
UI_PERSONAL_SHOP_CHAT_INFO,Activity,情報
UI_PERSONAL_SHOP_CHAT_SEND,Send,傳送
UI_PERSONAL_SHOP_JOIN,%s has just logged in.,%s 剛剛進入了。
UI_PERSONAL_SHOP_LEAVE,%s has disconnected.,%s 離開了。
UI_PERSONAL_SHOP_SALE,Character: %s has purchased %s(%d) for %lld penya.,角色：%s 已購買 %s(%d)，花費了 %lld 金幣
UI_CONFIRM_SELL_PREMIUM_TITLE,Confirm Selling Premium Item,確認販賣商城道具
UI_CONFIRM_SELL_PREMIUM_MSG,"This is a Premium Item. Are you sure?\nOnce it is sold, it cannot be recovered.","這是一個商城道具，確定要出售嗎?\n一旦出售將無法取回。"
UI_TOOLTIP_ITEM_BINDS,[Soul-Linked],[角色綁定]
UI_TOOLTIP_ACCOUNT_BINDS,[Account-Linked],[帳號綁定]
UI_BEAUTY_SHOP_TITLE,Hair Salon,美容院
UI_BEAUTY_SHOP_RESET,Reset,重新分配
UI_BEAUTY_SHOP_HAIR_COLOR,Hair Color,髮色
UI_BEAUTY_SHOP_HAIR_STYLE,Hair Style,髮型
UI_BEAUTY_SHOP_PREVIEW,Preview,預覽
UI_BEAUTY_SHOP_STYLE_PRICE,Style Price:,髮型價格：
UI_BEAUTY_SHOP_COLOR_PRICE,Color Price:,髮色價格：
UI_BEAUTY_SHOP_TOTAL_PRICE,Total:,總共：
UI_BEAUTY_SHOP_CONFIRM_TITLE,Confirm Purchase,購買確認
UI_OPTION_TRADE,Trade Requests,交易請求
UI_TRADE_REQUEST_TITLE,Trade,交易
UI_TRADE_REQUEST_QUESTION,%s wants to trade. Would you like to trade?,%s 想和您交易，是否確認請求?
UI_TRADE_PUT_GOLD_QUESTION,How many do you want to move?,請問要移動多少錢?
UI_TRADE_PUT_GOLD_QTY,Penya:,金幣：
UI_TRADE_ITEM,Item,物品
UI_TRADE_PUT_ITEM_QUESTION,Move how many items?,請問要移動多少個?
UI_TRADE_PUT_ITEM_QTY,Number:,數量：
UI_TRADE_CONFIRM_TITLE,Confirm Trade,確認個人交易
UI_TRADE_CONFIRM_QUESTION,Do you accept the trade?,確定要進行交易嗎?
UI_TRADE_CONFIRM_WAIT,You need to wait for approval.,在對方接受之前，請您稍等一下
UI_OPTION_MOBILE_DIR,Directional Pad,方向十字鍵
UI_PIERCING_TITLE,Piercing,穿洞
UI_PIERCING_PIERCE_ITEM,Pierce Item,穿洞物品
UI_PIERCING_ITEM,Item,物品
UI_PIERCING_MATERIAL,Power Dice,能量骰子
UI_PIERCING_PROTECTSCROLL,GProtect,穿洞防爆卷
UI_PIERCING_CONFIRMATION,Do you want to pierce this item?,要進行穿洞精煉嗎?
UI_PIERCING_UNSAFE,Without Scroll of GProtect you will lose the item in case of failure.,如果沒有使用穿洞防爆卷，精煉失敗時物品會消失。
UI_PIERCING_REMOVE_TITLE,Remove Piercing Card,刪除穿洞卡片
UI_PIERCING_REMOVE_MSG,Remove the selected piercing card from this item? #b#cffff0000The removed card will be destroyed.#nc#nb,是否移除裝備上選擇的穿洞卡片?#b#cffff0000移除的卡片將會消失。#nc#nb
UI_PIERCING_REMOVE_OK,Remove,移除
UI_UPGRADE_PROBTOOLTIP,The success rate increases with each failed attempt.,每次失敗後，成功率將會提高。
UI_UPGRADE_ATTEMPTS,Upgrade attempts: %d,精煉次數： %d
UI_ELEMENT_ATTEMPTS,Element upgrade attempts: %d,元素精煉次數： %d
UI_PIERCING_ATTEMPTS,Piercing attempts: %d,穿洞次數： %d
UI_ACCESSORY_TITLE,Accessory Upgrade,飾品精煉
UI_ACCESSORY_UPGRADE_ITEM,Upgrade Item,精煉物品
UI_ACCESSORY_PROTECTSCROLL,AProtect,飾品防爆卷
UI_ACCESSORY_UNSAFE,Without Scroll of AProtect you will lose the item in case of failure.,如果沒有使用飾品防爆卷，精煉失敗時物品會消失。
UI_UPGRADE_TITLE,Upgrade,精煉
UI_UPGRADE_ITEM,Item,物品
UI_UPGRADE_MATERIAL,Power Dice/Card,能量骰子/卡片
UI_UPGRADE_PROTECTSCROLL,SProtect,精煉防爆卷
UI_ULTIMATE_UPGRADE_PROTECTSCROLL,XProtect,終極精煉防爆卷
UI_ULTIMATE_UPGRADE_MATERIAL,Sunstone,太陽石
UI_UPGRADE_CHANCESCROLL,SFusion,精煉卷軸
UI_UPGRADE_DEGRADE,Attribute level will decrease in case of failure. You will not lose the item.,精煉失敗時精煉等級會降低，但是物品不會消失。
UI_UPGRADE_UNSAFE,Without Scroll of SProtect you will lose the item in case of failure.,如果沒有使用精煉防爆卷，精煉失敗時物品會消失。
UI_UPGRADE_CONFIRMATION,Do you want to upgrade this item?,您想要精煉這個物品嗎?
UI_ATTRIBUTE_REMOVE_TITLE,Remove Element Upgrade,移除元素精煉
UI_ATTRIBUTE_REMOVE_MSG_TITLE,Confirm Removal,確認移除
UI_ATTRIBUTE_REMOVE_MSG,Remove the element upgrade from this item? #b#cffff0000This action cannot be undone.#nc#nb,是否要移除此裝備的元素精煉? #b#cffff0000此操作無法復原。#nc#nb
UI_REVIVAL_CASH_SHOP_TIP,You can use a Premium item.,打開 Flyff 商店購買復活捲軸。
UI_REVIVAL_REVIVAL,Original Place,原地復活
UI_REVIVAL_REVIVAL_TIP,You will be revived where you died.,使用復活捲軸在目前位置復活。
UI_COMMITEM_DIALOG_TITLE,Use Item,使用物品
UI_RESTATE_CONFIRM_TITLE,Confirm Re-Stat,能力點重置確認
UI_RESTATE_CONFIRM_ALL,All character stats will be reset. Continue?,"這將重置角色全能力點，點數將返還給您。繼續嗎?"
UI_RESTATE_CONFIRM_STR,Your Strength (STR) stat will be reset and the points will be refunded to you. Continue?,"角色能力點(力量)將被重置並返還，繼續嗎?"
UI_RESTATE_CONFIRM_STA,Your Stamina (STA) stat will be reset and the points will be refunded to you. Continue?,"角色能力點(體力)將被重置並返還，繼續嗎?"
UI_RESTATE_CONFIRM_DEX,Your Dexterity (DEX) stat will be reset and the points will be refunded to you. Continue?,"角色能力點(敏捷)將被重置並返還，繼續嗎?"
UI_RESTATE_CONFIRM_INT,Your Intellect (INT) stat will be reset and the points will be refunded to you. Continue?,"角色能力點(智力)將被重置並返還，繼續嗎?"
UI_RESTATE_CONFIRM_STR_LOW,50 Strength (STR) points will be refunded to you. Do you want to continue?,角色能力點(力量)將返還50點，繼續嗎?
UI_RESTATE_CONFIRM_STA_LOW,50 Stamina (STA) points will be refunded to you. Do you want to continue?,角色能力點(體力)將返還50點，繼續嗎?
UI_RESTATE_CONFIRM_DEX_LOW,50 Dexterity (DEX) points will be refunded to you. Do you want to continue?,角色能力點(敏捷)將返還50點，繼續嗎?
UI_RESTATE_CONFIRM_INT_LOW,50 Intelligence (INT) points will be refunded to you. Do you want to continue?,角色能力點(智力)將返還50點，繼續嗎?
UI_OPTION_BATTLEBGM,Battle Music,戰鬥音樂
UI_OPTION_VOICES,Japanese Voices,日文配音
UI_PK_CONFIRM_TITLE,P.K,P.K
UI_PK_CONFIRM,You are about to commit a crime. Do you attack?,擊殺玩家會提升你的PK點數。攻擊這名玩家嗎？
UI_BANK_ENTERPASS_TITLE,Bank Password,倉庫密碼
UI_BANK_ENTERPASS_MSG,Enter Bank PIN (4 Digits),輸入倉庫密碼(4位數)
UI_BANK_ENTERPASS_PIN,PIN,密碼：
UI_BANK_ENTERPASS_CHANGE,Change,更改
UI_BANK_CHANGEPASS_TITLE,Bank PIN,倉庫密碼
UI_BANK_CHANGEPASS_MSG,Set/Change Bank PIN (4 Digits),倉庫密碼設定及更改(4位數)
UI_BANK_CHANGEPASS_OLD,Old PIN:,舊密碼：
UI_BANK_CHANGEPASS_NEW,New PIN:,新密碼：
UI_BANK_CHANGEPASS_CONFIRM,Confirm PIN:,確認密碼：
UI_BANK_TITLE,Bank,倉庫
UI_DUELREQUEST_TITLE,Duel Request,申請決鬥
UI_DUELREQUEST_BETMSG,How much do you want to bet for this duel?,您想為這場決鬥下多少賭注?
UI_DUELREQUEST_BETLBL,Penya:,金幣：
UI_DUELREQUEST_MSG,%s challenges you to a duel %s. Do you accept?,%s 想要和您進行決鬥 %s，您要同意決鬥嗎?
UI_DUELREQUEST_PARTY,%s challenges your party to a duel %s. Do you accept?,%s 想要和您的劇團進行決鬥 %s，您要同意決鬥嗎?
UI_DUELREQUEST_NOBET,(no bet),(無賭注)
UI_DUELREQUEST_BETAMOUNT,with a %s Penya bet,下注 %s 金幣
UI_DUELRESULT_TITLE,Duel Result,決鬥結果
UI_DUELRESULT_WIN,%s wins the Duel!,決鬥結束，輸給 %s
UI_DUELRESULT_LOSE,%s loses the Duel!,與 %s 決鬥結束，獲得勝利
UI_CASHSHOP_RELOAD,TOP-UP,儲值
UI_CASHSHOP_LEGALINFO,Legal Information,法規資訊
UI_CASHSHOP_GSC,General Sales Conditions,一般銷售條款
UI_CASHSHOP_SHOWALL,Show All,顯示全部
UI_CASHSHOP_SEARCH,Search:,搜尋：
UI_CASHSHOP_SORT_DEFAULT,Default,預設
UI_CASHSHOP_SORT_NAME_ASC,Name (A - Z),名稱 (A - Z)
UI_CASHSHOP_SORT_NAME_DESC,Name (Z - A),名稱 (Z - A)
UI_CASHSHOP_SORT_PRICE_ASC,Price (Low > High),價格 (低 > 高)
UI_CASHSHOP_SORT_PRICE_DESC,Price (High > Low),價格 (高 > 低)
UI_CASHSHOP_ITEMCOUNT,#b%d#nb items in the category.,類別中有 #b%d#nb 項物品
UI_CASHSHOP_SEARCHCOUNT,#b%d#nb items matching search.,#b%d#nb 項物品符合搜索條件
UI_CASHSHOP_EMPTY,No items found.,未搜尋到任何道具
UI_CASHSHOP_CONFIRM_TITLE,Confirm purchase,購買確認
UI_CASHSHOP_CONFIRM_MSG,Do you want to purchase %dx %s for %s?,您想要購買 %d 個 %s 的 %s?
UI_CASHSHOP_ORIGINAL_PRICE,Original price:,原價：
UI_CASHSHOP_PURCHASE,PURCHASE,購買
UI_CASHSHOP_QUANTITY,Quantity:,數量：
UI_CASHSHOP_UNIT_PRICE,Unit Price:,單價：
UI_CASHSHOP_TOTAL_PRICE,Total Price:,總價：
UI_CASHSHOP_LIMITED_OFFER,Limited Offer! Expires in #b%s#nb,限量優惠! 剩餘時間 #b%s#nb
UI_CASHSHOP_SUPP_ITEM_OFFER,Get %d additional item(s) per unit purchase!,每購買一件物品可獲得 %d 的額外物品
UI_CASHSHOP_PRODUCT_ID,Product ID:,物品 ID：
UI_OPTION_POSTPROCESSING,Post-processing,後期處理
UI_CASHSHOP_PURCHASEPROCESSING,"Processing the purchase, please wait...","處理購買中，請稍後..."
UI_GUILD_WAR_DECLARE_TITLE,Declare Guild Duel,宣佈公會決鬥
UI_GUILD_WAR_DECLARE_INPUT,Target Guild,敵方公會
UI_GUILD_WAR_REQUEST_TITLE,Guild Duel Request,公會決鬥申請
UI_GUILD_WAR_REQUEST_MSG,"The guild leader of %s, %s, has declared a guild duel. Do you accept?",%s 的公會會長，%s，對您申請公會決鬥，您是否接受?
UI_INDIRECTTALK_TITLE,Indirect conversation,間接對話
UI_INDIRECTTALK_MOVER,Mover ID,生物 ID
UI_CREATEITEM_TITLE,Create Item,製作物品
UI_CREATEITEM_TYPE,Type,種類
UI_CREATEITEM_SEX,Sex,性別
UI_CREATEITEM_JOB,Job,職業
UI_CREATEITEM_LEVEL,Level,等級
UI_CREATEITEM_QTY,Qty,數量：
UI_CREATEITEM_ITEM,Item,物品
UI_CREATEITEM_CREATE,Create,創造
UI_GUILD_WAR_GIVEUP_TITLE,Surrender,投降
UI_GUILD_WAR_GIVEUP_MSG,Surrender the guild duel?,您要投降嗎?
UI_GUILD_WAR_PEACE_TITLE,Truce,休戰
UI_GUILD_WAR_PEACE_MSG,Propose a truce to the enemy guild?,要提出休戰申請嗎?
UI_GUILD_WAR_PEACE_CONFIRM_TITLE,Truce Approval,休戰請求
UI_GUILD_WAR_PEACE_CONFIRM_MSG,The opposing guild has proposed a truce. Do you accept?,敵方公會提出休戰請求，您同意休戰嗎?
UI_TOOLTIP_ATKPOWER_VALUE,Attack,攻擊力
UI_RANDOM_SCROLL_TITLE,Random Option,隨機選項
UI_SUMMON_FRIEND_TITLE,Summon,召喚
UI_SUMMON_FRIEND_MSG,Select friend to summon,選擇召喚的好友
UI_SUMMON_FRIEND_INPUT,Name:,名稱：
UI_SUMMON_FRIEND_CONFIRM,%s asked to summon you. Would you like to accept?,%s 想要召喚您，您是否同意?
UI_FONT_EDIT_TITLE,Modify Letter Type,編輯文字屬性
UI_FONT_EDIT_BOLD,Bold,粗體
UI_FONT_EDIT_LINE,Underline,底線
UI_FONT_EDIT_COLOR,Color,顏色
UI_FONT_EDIT_CANCELLINE,Cancel Line,取消線
UI_FONT_EDIT,Letter Edit,文字編輯
